,qid1,qid2,question1,question2,is_duplicate
248,70753,1625,What Kind of investments should a new person in money should start with first?,"Best way to start investing, for a young person just starting their career?",1
249,70753,1625,What Kind of investments should a new person in money should start with first?,"Best way to start investing, for a young person just starting their career?",1
250,74019,1625,"How can I invest $3000/month to gain financial independence in 15 years, with current living expenses at $1300/month?","Best way to start investing, for a young person just starting their career?",1
251,74019,1625,"How can I invest $3000/month to gain financial independence in 15 years, with current living expenses at $1300/month?","Best way to start investing, for a young person just starting their career?",1
252,76216,1625,"As a 22-year-old, how risky should I be with my 401(k) investments?","Best way to start investing, for a young person just starting their career?",1
253,77033,1625,How can you possibly lose on investments in stocks?,"Best way to start investing, for a young person just starting their career?",1
254,80138,1625,Combined annual contribution limits for individuals,"Best way to start investing, for a young person just starting their career?",1
255,80299,1625,Warren and it's investments,"Best way to start investing, for a young person just starting their career?",1
256,80299,1625,Warren and it's investments,"Best way to start investing, for a young person just starting their career?",1
257,81074,1625,"How should I prioritize my emergency fund, down payment, and retirement?","Best way to start investing, for a young person just starting their career?",1
258,81074,1625,"How should I prioritize my emergency fund, down payment, and retirement?","Best way to start investing, for a young person just starting their career?",1
259,86046,1625,How best to grow my small amount of money starting at a young age?,"Best way to start investing, for a young person just starting their career?",1
260,86046,1625,How best to grow my small amount of money starting at a young age?,"Best way to start investing, for a young person just starting their career?",1
261,86185,1625,28 years old and just inherited large amount of money and real estate - unsure what to do with it,"Best way to start investing, for a young person just starting their career?",1
262,87637,1625,What are good investment options for a 19yr old stripper,"Best way to start investing, for a young person just starting their career?",1
263,87637,1625,What are good investment options for a 19yr old stripper,"Best way to start investing, for a young person just starting their career?",1
264,87711,1625,Best way to start investing for retirement with a lower income,"Best way to start investing, for a young person just starting their career?",1
265,89559,1625,Investing and compound interest?,"Best way to start investing, for a young person just starting their career?",1
266,89559,1625,Investing and compound interest?,"Best way to start investing, for a young person just starting their career?",1
267,99290,1625,I am 21 years old and I wish to invest my $15.000 of savings but don't know how to,"Best way to start investing, for a young person just starting their career?",1
268,99290,1625,I am 21 years old and I wish to invest my $15.000 of savings but don't know how to,"Best way to start investing, for a young person just starting their career?",1
269,100171,1625,Continue to save?,"Best way to start investing, for a young person just starting their career?",1
270,100304,1625,Is it a good idea for a 21 year old engineer (or similar) with some lump sum of money and good income to invest?,"Best way to start investing, for a young person just starting their career?",1
271,100304,1625,Is it a good idea for a 21 year old engineer (or similar) with some lump sum of money and good income to invest?,"Best way to start investing, for a young person just starting their career?",1
272,100316,1625,No debt. Any advice where to invest saved money and what to invest in after maxing out 401k?,"Best way to start investing, for a young person just starting their career?",1
273,100316,1625,No debt. Any advice where to invest saved money and what to invest in after maxing out 401k?,"Best way to start investing, for a young person just starting their career?",1
274,100325,1625,Help getting started (I've just opened a trading account),"Best way to start investing, for a young person just starting their career?",1
275,100378,1625,What low cost assets can I invest in?,"Best way to start investing, for a young person just starting their career?",1
276,100378,1625,What low cost assets can I invest in?,"Best way to start investing, for a young person just starting their career?",1
277,101821,1625,"As a teenager, what's the best way to learn about investing?","Best way to start investing, for a young person just starting their career?",1
278,104015,1625,Where should a young person living in Switzerland invest their money?,"Best way to start investing, for a young person just starting their career?",1
279,104312,1625,"Scenarios for a 25 yo finishing a PhD staying in Academia, but hope to invest her $100 K USD","Best way to start investing, for a young person just starting their career?",1
280,104312,1625,"Scenarios for a 25 yo finishing a PhD staying in Academia, but hope to invest her $100 K USD","Best way to start investing, for a young person just starting their career?",1
281,106487,1625,"I have 25,000 in savings and I want to invest, but I don't know where to start","Best way to start investing, for a young person just starting their career?",1
282,106487,1625,"I have 25,000 in savings and I want to invest, but I don't know where to start","Best way to start investing, for a young person just starting their career?",1
283,107288,1625,"Investment Ideas Starting With $25,000","Best way to start investing, for a young person just starting their career?",1
284,107288,1625,"Investment Ideas Starting With $25,000","Best way to start investing, for a young person just starting their career?",1
285,112968,1625,First step to get going with passive income?,"Best way to start investing, for a young person just starting their career?",1
286,112968,1625,First step to get going with passive income?,"Best way to start investing, for a young person just starting their career?",1
287,114884,1625,What's the lowest risk highest reward I can invest in for 5 years?,"Best way to start investing, for a young person just starting their career?",1
288,116225,1625,"If I want to invest as a 19 year old, how should I go about it?","Best way to start investing, for a young person just starting their career?",1
289,116225,1625,"If I want to invest as a 19 year old, how should I go about it?","Best way to start investing, for a young person just starting their career?",1
290,116626,1625,I (21M) make decent money for my age. What are the best financial moves for my situation?,"Best way to start investing, for a young person just starting their career?",1
291,116870,1625,How to plan investment and retire at an age of 45?,"Best way to start investing, for a young person just starting their career?",1
